dataset,contentid,contenttypeid,title,addr1,addr2,areacode,cat1,cat2,cat3,common_addr1,common_addr2,common_areacode,common_cat1,common_cat2,common_cat3,common_cpyrhtDivCd,common_createdtime,common_firstimage,common_firstimage2,common_homepage,common_lDongRegnCd,common_lDongSignguCd,common_lclsSystm1,common_lclsSystm2,common_lclsSystm3,common_mapx,common_mapy,common_mlevel,common_modifiedtime,common_overview,common_sigungucode,common_tel,common_telname,common_title,common_zipcode,cpyrhtDivCd,createdtime,firstimage,firstimage2,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,zipcode,intro_accomcount,intro_accomcountculture,intro_accomcountleports,intro_accomcountlodging,intro_barbecue,intro_beauty,intro_beverage,intro_bicycle,intro_campfire,intro_checkintime,intro_checkouttime,intro_chkbabycarriage,intro_chkbabycarriageculture,intro_chkbabycarriageleports,intro_chkcooking,intro_chkcreditcard,intro_chkcreditcardculture,intro_chkcreditcardleports,intro_chkpet,intro_chkpetculture,intro_chkpetleports,intro_discountinfo,intro_expagerange,intro_expagerangeleports,intro_expguide,intro_fetch_error,intro_fetch_status,intro_fetched_at,intro_fitness,intro_foodplace,intro_heritage1,intro_heritage2,intro_heritage3,intro_infocenter,intro_infocenterculture,intro_infocenterleports,intro_infocenterlodging,intro_karaoke,intro_opendate,intro_openperiod,intro_parking,intro_parkingculture,intro_parkingfee,intro_parkingfeeleports,intro_parkingleports,intro_parkinglodging,intro_pickup,intro_publicbath,intro_publicpc,intro_refundregulation,intro_reservation,intro_reservationlodging,intro_reservationurl,intro_restdate,intro_restdateculture,intro_restdateleports,intro_roomcount,intro_roomtype,intro_sauna,intro_scale,intro_scaleleports,intro_scalelodging,intro_seminar,intro_spendtime,intro_sports,intro_subfacility,intro_usefee,intro_usefeeleports,intro_useseason,intro_usetime,intro_usetimeculture,intro_usetimeleports
tourism,2740056,12,산방산 유람선,제주특별자치도 서귀포시 안덕면 화순해안로106번길 16,,39,A02,A0202,A02020800,제주특별자치도 서귀포시 안덕면 화순해안로106번길 16,,39,A02,A0202,A02020800,Type1,20210906194347,http://tong.visitkorea.or.kr/cms/resource/58/3552058_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/3552058_image3_1.jpg,"<a href=""http://www.jejuyr.co.kr/"" target=""_blank"" title=""새창 : 제주 문화관광 사이트로 이동"">http://www.jejuyr.co.kr/</a>",50,130,EX,EX07,EX070100,126.3352176189,33.2370675236,6,20251117170639,"세계지질공원으로 인증된 산방산과 용머리해안을 따라 그림처럼 펼쳐지는 황홀한 바다 풍경을 산방산유람선에서 감상할 수 있다. 크루즈 코스는 화순항을 출발해서, 화순금모래해변 - 항만대 - 산방산 - 용머리해안 - 단산 - 형제섬 - 송악산 - 주상절리 - 가파도, 마라도 - 박수기정 - 화순항으로 돌아오는 코스로 산방산 부근의 여러 관광 스폿을 편안하게 눈에 담아 볼 수 있다. 산방산유람선 코스의 경우 승선 후 1시간 정도의 운항을 하고, 하루에 3회 정도 배가 있다.

(출처 : 제주 문화관광 홈페이지)",3,,,산방산 유람선,63530,Type1,20210906194347,http://tong.visitkorea.or.kr/cms/resource/58/3552058_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/3552058_image3_1.jpg,50,130,EX,EX07,EX070100,126.3352176189,33.2370675236,6,20251117170639,3,,63530,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:04.876266+00:00,,,0,0,0,064-792-1188~9,,,,,,,가능,,,,,,,,,,,,,기상악화 시 결항,,,,,,,,,,,,,,,,"- 1항차 11:00~12:00<br>
- 2항차 14:10~15:10<br> 
- 3항차 15:20~16:20",,
tourism,2742344,12,새별프렌즈,제주특별자치도 제주시 애월읍 평화로 1529,,39,A02,A0203,A02030100,제주특별자치도 제주시 애월읍 평화로 1529,,39,A02,A0203,A02030100,Type3,20210909234156,http://tong.visitkorea.or.kr/cms/resource/02/3577302_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3577302_image3_1.jpg,"<a href=""https://www.instagram.com/sbfriends_official"" target=""_blank"" title=""새창: 새별프렌즈 공식 홈페이지로 이동"">https://www.instagram.com/sbfriends_official</a>",50,110,EX,EX03,EX030200,126.3636734821,33.3615847697,6,20251202114135,"새별프렌즈는 제주 애월읍 새별오름 맞은편에 있는 목장이다. 제주공항, 중문 등 주요 관광지에서 가까워 접근성이 좋다. 제주도의 아름다운 자연경관과 함께 알파카, 말, 당나귀, 양, 흑염소, 토끼 등 다양한 동물들과 직접 교감을 나눌 수 있다. 당근 스틱을 구매하면 알파카와 당나귀에게 먹이 주기 체험을 할 수 있고 초원에서 승마체험을 할 수 있다. 다양한 체험 프로그램으로 가족 관광객들에게 인기가 많다. 마차를 타며 제주의 자연을 즐길 수 있고 자연을 배경으로 사진을 찍으며  힐링을 즐길 수 있다.",4,,,새별프렌즈,63039,Type3,20210909234156,http://tong.visitkorea.or.kr/cms/resource/02/3577302_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3577302_image3_1.jpg,50,110,EX,EX03,EX030200,126.3636734821,33.3615847697,6,20251202114135,4,,63039,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:04.969072+00:00,,,0,0,0,064-794-2828,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,09:00~18:00 (입장 마감 17:00),,
tourism,3075388,12,생약누리,제주특별자치도 서귀포시 돈내코로 260 (상효동),,,,,,제주특별자치도 서귀포시 돈내코로 260 (상효동),,,,,,Type3,20231103175751,https://tong.visitkorea.or.kr/cms/resource/73/3075373_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/73/3075373_image3_1.jpg,https://nifds.go.kr/hmrm,50,130,EX,EX07,EX070200,126.571653,33.305574,6,20260416111349,"국립생약자원관 제주센터 내의 생약누리는 생약과 세상을 의미하는 누리의 합성어로 다양한 전시와 체험 프로그램을 통해 생약의 모든 것을 경험할 수 있는 복합문화공간이다. 생약누리는 2개 층과 옥상의 힐링 정원으로 이루어져 있다. 생약누리 건물 안으로 들어서면 생약 자원의 줄기와 열매를 나무로 형상화한 생약 나무를 마주치게 된다. 그 옆의 생약 공방에서는 생약을 소재로 다양한 프로그램을 운영한다. 이곳에서는 생약 표본 액자 만들기, 다도체험, 테라리엄 만들기 체험이 가능하며 생약의 숲에서는 생약 자원을 찾는 미디어 체험을 할 수 있다. 생약 자원의 보물창고 제주에서는 800여 종의 생약 자원 식물을 확인할 수 있으며, 생약 포본실은 대한민국약전에 수록된 300여 점의 식물, 동물, 광물성 생약 표본이 전시되어 있다. 
생약연구소에서는 우리나라 생약의 역사와 현재 생약이 되기까지의 과정을 살펴볼 수 있다. 2층으로 올라가면 전시 패널을 통해 생약에 대한 정보 등 동영상 시청이 가능하며 3층 옥상은 휴식 공간과 포토존이 마련된 힐링 정원이 조성되어 있다. 단, 옥상 정원에서 멋진 사진을 남기고 다시 건물 안으로 들어갈 수 없고, 경사로를 따라 야외 전시온실을 들려 다시 건물로 들어가도록 설계되어 있기 때문에 이동 시 고려하길 바란다. 생약누리에서는 1930년대에 만들어진 생약 표본 4종 사인, 초두구, 강활, 맥아과 함께 멸종 위기에 처한 천산갑과 사향 등 야생종도 직접 볼 수 있다고 한다.",,,,생약누리,63577,Type3,20231103175751,https://tong.visitkorea.or.kr/cms/resource/73/3075373_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/73/3075373_image3_1.jpg,50,130,EX,EX07,EX070200,126.571653,33.305574,6,20260416111349,,,63577,,,,,,,,,,,,,,,,,,,,,,,,,"봄꽃 종이리스 만들기 / 생약자원, 해녀를 치료하다 / 생약누리 교육 프로그램 등※ 프로그램은 매년 상이할 수 있으므로 자세한 사항은 홈페이지 참조 및 전화 문의 요망",,success,2026-07-13T03:36:05.101136+00:00,,,0,0,0,064-717-8706,,,,,2023-04-28,,가능,,,,,,,,,,,,,매주 월요일 / 1월 1일 / 설·추석 연휴 / 천재지변 등 관람객 안전을 위해 국립생약자원관장이 필요하다고 지정한 날,,,,,,,,,,,,,,,,10:00~17:00 (입장 마감 16:30),,
tourism,128150,12,서광차밭,제주특별자치도 서귀포시 안덕면 신화역사로 15,(오설록티뮤지엄),39,A02,A0204,A02040800,제주특별자치도 서귀포시 안덕면 신화역사로 15,(오설록티뮤지엄),39,A02,A0204,A02040800,Type3,20040524090000,http://tong.visitkorea.or.kr/cms/resource/41/3024741_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3024741_image3_1.jpg,"<a href=""https://www.osulloc.com/kr/ko/store-introduction/jeju-map"" target=""_blank"" title=""오설록 사이트로 이동"">http://www.osulloc.com</a>",50,130,EX,EX06,EX061000,126.2893811780,33.3059564173,6,20250414112341,"제주 서광차밭은 서귀포시 서광리에 조성된 국내 최대 규모의 차 생산지로 서귀포의 도순다원, 한남다원과 함께 아모레퍼시픽그룹이 운영하는 다원 중의 하나이다. 드넓은 평야에 펼쳐진 차밭은 산방산 근처에 조성되어 있는데 차를 재배하기에 최적의 일조량 조건을 갖췄다. 오설록이 1983년부터 개간하여 현재는 우리나라의 광활한 유기농 차밭이 되었다. 차밭 주변에는 차 문화 박물관인 오설록 티뮤지엄, 추사 김정희 선생의 추사유배지, 제주의 특별한 숲 곶자왈 등이 인접하고 있어 이 지역 전체가 제주의 랜드마크로 거듭났다. 서광 다원은 산간 지대 개발의 성공 모델로 오설록티뮤지엄과 함께 제주녹차문화의 중심이 되고 있다.",3,,,서광차밭,63521,Type3,20040524090000,http://tong.visitkorea.or.kr/cms/resource/41/3024741_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3024741_image3_1.jpg,50,130,EX,EX06,EX061000,126.2893811780,33.3059564173,6,20250414112341,3,,63521,,,,,,,,,,,,불가,,,,없음,,,,,,,,,,,success,2026-07-13T03:36:07.012385+00:00,,,0,0,0,064-794-5312,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,"[하절기] 09:00~19:00<br>
[동절기] 09:00~18:00<br>
※ 기상 상태에 따라 조기 폐관으로 전화문의 요망",,
tourism,2723689,12,서귀다원,제주특별자치도 서귀포시 516로 717 (상효동),,39,A02,A0204,A02040800,제주특별자치도 서귀포시 516로 717 (상효동),,39,A02,A0204,A02040800,Type3,20210629185302,http://tong.visitkorea.or.kr/cms/resource/78/3400178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3400178_image3_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020260""target=""_blank"" title=""새창 : 비짓제주"">https://www.visitjeju.net/kr/</a>",50,130,EX,EX06,EX061000,126.5966821327,33.3128299569,6,20251127175141,"서귀다원은 원래 감귤농원으로 운영되었으나, 2005년 차밭으로 새롭게 바꿔 운영되고 있다. 개인이 운영하고 있는 조용한 다원으로 한라산 해발 250m에서 제주 녹차를 재배하고 있으며, 다른 다원보다 비교적 사람이 적어 여유롭게 둘러볼 수 있다. 나무 가로수길, 잎이 무성한 동백나무, 현무암 조각, 차밭이 어우러져 있으며, 한라산과 녹차밭이 한눈에 보이는 절경을 한적하게 구경할 수 있다. 서귀다원은 매년 5월경 말차 수확을 위해 차광막을 덮어놓아 원활한 관람이 어려운 시기가 있으니, 방문 전 문의하는 것을 추천한다.",3,,,서귀다원,63582,Type3,20210629185302,http://tong.visitkorea.or.kr/cms/resource/78/3400178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3400178_image3_1.jpg,50,130,EX,EX06,EX061000,126.5966821327,33.3128299569,6,20251127175141,3,,63582,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:07.116111+00:00,,,0,0,0,064-733-0632,,,,,,,가능,,,,,,,,,,,,,매주 화요일,,,,,,,,,,,,,,,,09:00~17:00,,
tourism,129381,12,서귀포 알토산마을,제주특별자치도 서귀포시 표선면 토산중앙로16번길 1,,39,A02,A0203,A02030100,제주특별자치도 서귀포시 표선면 토산중앙로16번길 1,,39,A02,A0203,A02030100,Type3,20061114090000,http://tong.visitkorea.or.kr/cms/resource/70/3477470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3477470_image3_1.jpg,,50,130,EX,EX03,EX030100,126.7803857597,33.3085528077,6,20250424113815,"서귀포 알토산마을은 서귀포시 표선면에서 운영하는 농촌 체험 정보화 마을로, 마을의 북서쪽으로 한라산이 있고 바다가 인접해 있다. 마을 북쪽에 있는 토산망이 바람막이 역할을 함으로써 표선면에서 가장 먼저 감귤 재배를 시작하여 타 마을로 보급한 선도 마을이다. 또한, 제주도에서는 유일하게 마을 전체가 해안에서 500m 이내에 자리 잡고 있으며, 마을 내 감귤 농장에서 바라보는 바다의 풍광이 아름답다. 서귀포시는 지역 주민들의 정보화 마인드 확산 및 이를 통한 소득 증대를 도모하기 위해 알토산마을을 정보화 마을로 지정하여, 정보화 마을 운영을 시작하였다. 2003년 3월 개관한 마을정보센터는 주로 지역 주민들을 대상으로 한 전자상거래 운영, 인터넷 정보 검색 등의 정보화 교육을 시행하고 있다.",3,,,서귀포 알토산마을,63626,Type3,20061114090000,http://tong.visitkorea.or.kr/cms/resource/70/3477470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3477470_image3_1.jpg,50,130,EX,EX03,EX030100,126.7803857597,33.3085528077,6,20250424113815,3,,63626,,,,,,,,,,,,없음,,,,가능,,,,,,,,,,,success,2026-07-13T03:36:07.210196+00:00,,,0,0,0,064-787-6040,,,,,,,가능,,,,,,,,,,,,,"매주 토요일, 일요일",,,,,,,,,,,,,,,,09:00~18:00,,
tourism,129326,12,서귀포 예래생태마을,제주특별자치도 서귀포시 예래로 82 (상예동),,,,,,제주특별자치도 서귀포시 예래로 82 (상예동),,,,,,Type3,20061106090000,https://tong.visitkorea.or.kr/cms/resource/50/4039350_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/50/4039350_image3_1.jpg,,50,130,EX,EX03,EX030100,126.39786991057,33.2542809792679,6,20260311100340,"서귀포 예래생태마을은 빼어난 자연경관과 해안절경을 간직한 생태마을이다. 전체 가구의 80%가 농가로, 감귤 산업과 어업을 주로 이루어지는 전통적인 농어촌 모습을 원형 그대로 간직하고 있다. 또한 자연환경이 잘 보전되어 있어 반딧불이를 비롯한 다양한 동·식물들이 자라고 있다. 많은 선사유적이 발굴되는 역사 깊은 마을로 문화유적이 마을 곳곳에 있는 등 생태문화 관광자원이 풍부한 마을이다. 또한 옛 지명을 그대로 사용하고 있어 토속적이면서도 포근한 고향의 맛을 느끼게 해 준다.",,,,서귀포 예래생태마을,63537,Type3,20061106090000,https://tong.visitkorea.or.kr/cms/resource/50/4039350_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/50/4039350_image3_1.jpg,50,130,EX,EX03,EX030100,126.39786991057,33.2542809792679,6,20260311100340,,,63537,,,,,,,,,,,,불가,,,,,,,,,,,,,,,success,2026-07-13T03:36:08.157254+00:00,,,0,0,0,064-738-6613,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,129327,12,서귀포 용왕난드르마을,제주특별자치도 서귀포시 안덕면 대평감산로 8,,39,A02,A0203,A02030100,제주특별자치도 서귀포시 안덕면 대평감산로 8,,39,A02,A0203,A02030100,Type3,20061107090000,http://tong.visitkorea.or.kr/cms/resource/62/3401762_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3401762_image3_1.jpg,,50,130,EX,EX03,EX030100,126.3670621143,33.2354376484,6,20251203111319,"‘바다로 뻗어 나간 들, 용왕이 나온 들’이라는 의미를 모아 용왕난드르마을이라 하는 이곳은 안덕계곡에서 아래쪽으로 내려오면 보이는 평온하고 따스한 마을이다. 마을을 품고 있는 군산은 동해 용왕 아들이 스승님 은혜에 보답하기 위해 만들었다고 전해오고 있다. 또한 해안가를 따라 걸어도 좋고, 아기자기한 마을 길을 따라 다녀도 좋은 곳이다. 박수기정을 옆으로 포구가 있는데 빨간 등대의 소녀상은 보는 사람마다 제주의 등대 중 손에 꼽을 만한 등대라고 하는 곳이다.",3,,,서귀포 용왕난드르마을,63533,Type3,20061107090000,http://tong.visitkorea.or.kr/cms/resource/62/3401762_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3401762_image3_1.jpg,50,130,EX,EX03,EX030100,126.3670621143,33.2354376484,6,20251203111319,3,,63533,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:09.880645+00:00,,,0,0,0,064-738-0915,,,,,,,가능,,,,,,,,,,,,,연중 무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,2660763,12,서귀포 치유의 숲,제주특별자치도 서귀포시 산록남로 2271,,,,,,제주특별자치도 서귀포시 산록남로 2271,,,,,,Type1,20200623194739,https://tong.visitkorea.or.kr/cms/resource/78/4043678_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/78/4043678_image3_1.jpg,https://seogwipo.go.kr/healing,50,130,EX,EX05,EX050600,126.5261000000,33.2944000000,6,20260611131246,"자연 속에서 조용히 나의 내면을 성찰하고, 숲에 존재하는 다양한 환경과 접하며 치유의 시간을 가질 수 있는 곳, 바로 서귀포 치유의 숲이다. 치유의 숲은 제주도에서도 손꼽히는 자연을 가진 곳이다. 해발 320~760m에 위치해 있으며, 난대림, 온대림, 한대림의 다양한 식생이 고루 분포하고 있다. 특히, 평균 수령 60년 이상의 전국 최고의 편백 숲이 여러 곳에 조성되어 있다. 또한, 인근의 헬스케어타운 등 의료, 관광산업과 연계 가능한 특색 있는 복합형 휴양 및 치유공간이다. 인체의 면역력을 높이고 건강 증진을 목적으로 다양한 산림의 환경 요소를 활용하여 산림치유지도사가 산림치유프로그램을 진행하고 있다. 바쁜 스케줄로 자신을 돌볼 여유가 없는 현대인들에게 숲 속에서 풍성한 피톤치드와 햇빛, 바람, 아름다운 경치를 즐길 수 있는 힐링 여행을 선사한다.",,,,서귀포 치유의 숲,63576,Type1,20200623194739,https://tong.visitkorea.or.kr/cms/resource/78/4043678_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/78/4043678_image3_1.jpg,50,130,EX,EX05,EX050600,126.5261000000,33.2944000000,6,20260611131246,,,63576,주중 300명 / 주말 600명,,,,,,,,,,,,,,,가능,,,,,,,,,산림치유프로그램 / 숲길힐링 프로그램 / 숲길등산 프로그램 / 자배봉유아숲체험원 / 차롱치유밥상,,success,2026-07-13T03:36:09.980176+00:00,,,0,0,0,064-760-3067,,,,,2016-06-26,,가능 (66대),,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,- 하절기(4월~10월) 08:00~16:00- 동절기(11월~3월) 09:00~16:00※ 사전 예약 후 이용 가능,,
tourism,128838,12,서귀포유람선,제주특별자치도 서귀포시 남성중로 40,(서홍동),39,A02,A0202,A02020800,제주특별자치도 서귀포시 남성중로 40,(서홍동),39,A02,A0202,A02020800,Type1,20060320090000,http://tong.visitkorea.or.kr/cms/resource/39/3551839_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3551839_image3_1.jpg,"<a href=""https://seogwipocruise.com/""target=""_blank"" title=""새창: 서귀포 유람선 "">https://seogwipocruise.com/</a>",50,130,EX,EX07,EX070100,126.5584621032,33.2391930320,9,20251023143000,"서귀포 70리 유람선은 서귀포 70리란 말의 유래에서도 알 수 있듯이 서귀포항을 중심으로 한 해안 절경과 여러 개의 섬들로 이루어진 제주도 내 최고의 비경을 감상할 수 있으며, 세계적인 해상 관광지로 소문이 나 외국의 국빈이 제주도 방문 시 관광하는 필수코스로도 유명하다. 서귀포유람선은 고급 시설과 규모를 갖춘 유람선으로, 제주 해상 관광을 즐길 수 있어 단체관광은 물론 신혼여행, 특히, 어린이를 동반한 가족단위 여행객들에게 인기 있는 관광 프로그램으로 자리 잡아가고 있다.",3,,,서귀포유람선,63594,Type1,20060320090000,http://tong.visitkorea.or.kr/cms/resource/39/3551839_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3551839_image3_1.jpg,50,130,EX,EX07,EX070100,126.5584621032,33.2391930320,9,20251023143000,3,,63594,600명,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:10.073880+00:00,,,0,0,0,064-732-1717,,,,,,,가능,,,,,,,,,,,,,연중무휴  <br> ※ 태풍주의보시 휴항,,,,,,,,,,,,,,,,"11:30 / 14:00 / 15:20 <br>
※ 기상 또는 현지 사정으로 운항시간이 변경 및 취소될 수 있어 사전예약 필수",,
tourism,126665,12,서귀포잠수함,제주특별자치도 서귀포시 남성중로 40 (서홍동),,,,,,제주특별자치도 서귀포시 남성중로 40 (서홍동),,,,,,,20020927090000,,,http://submarine.co.kr,50,130,EX,EX07,EX070100,126.558636,33.239237,6,20260330111158,"서귀포잠수함은 바닷속 체험을 할 수 있는 해저 관광용 잠수함이다. 도민과 관광객에게 세계 최대 연산호 군락지이자 유네스코 생물권 보전 지역 및 천연 보호 구역으로 지정된 문섬의 아름다운 바다를 관람할 기회를 제공하고자 건립되었다. 운항 구역인 서귀포 문섬은 형형색색의 산호초와 물고기 떼가 어우러져 아름다운 해저 비경을 간직하고 있는 세계적인 다이빙 포인트이다. 해상 관광용 잠수함 지아호와 마리아호, 승객 수송용 대국호, 비상 구조선 대국 2호, 해상 정류장 해상 바지선 등을 보유하고 있다.",,,,서귀포잠수함,63594,,20020927090000,,,50,130,EX,EX07,EX070100,126.558636,33.239237,6,20260330111158,,,63594,,,,,,,,,,,,불가,,,,,,,,,,,,,잠수함 체험 관광 / 해저 40m 도전 관광 / 보물선 찾기 관광 / 문섬 해상관광,,success,2026-07-13T03:36:11.546160+00:00,,,0,0,0,064-732-6060,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,- 동절기·비수기 평일 09:20~18:00- 성수기·연휴·주말 09:20~16:00※ 40분 간격으로 출항함※ 기상 및 운항 상황에 따라 변동될 수 있으므로 자세한 사항은 홈페이지 참조,,
tourism,3012012,12,석예원 본초 족욕 성산점,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 34,2층,39,A02,A0202,A02020500,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 34,2층,39,A02,A0202,A02020500,Type3,20230918145715,http://tong.visitkorea.or.kr/cms/resource/69/3011969_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3011969_image3_1.jpg,,50,130,EX,EX05,EX050600,126.9195734269,33.4421097515,6,20251023143000,"자연에서 추출된 천연 재료를 사용하여 여행의 피로를 풀 수 있는 셀프 족욕 테라피를 체험하는 곳이다. 천연미용소금, 페퍼민트 오일과 한방의 본초족욕수를 활용한 셀프족욕은 지친 몸과 마음을 잠시 쉬어가기에 충분하다. 생명체에 대한 양생, 치료, 예방에  제공되는 천연 약물을 본초라고 한다. 본초족욕에서 사용되는 본초수는 한의학에서 사용되는 엄선된 한약재로 만들어진다. 예로부터 한의학에서는 두한족열 즉, ‘머리는 차게 하고 발은 따뜻하게 하라’고 하였다. 오장육부의 축소판이라고 잘 알려져 있는 발은 인간의 신체 전부가 발이다라고 불릴 만큼 중요한 신체이다. 족욕은 뭉친 근육을 풀어주고 체내 노폐물을 제거해 주며 혈액순환을 원활하게 해준다. 예약제로 운영하므로 온라인으로 사전 예약 후 방문하는 것이 좋다.    
인근에는 섭지코지, 광치기해변 등의 관광지가 있다.",3,,,석예원 본초 족욕 성산점,63641,Type3,20230918145715,http://tong.visitkorea.or.kr/cms/resource/69/3011969_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3011969_image3_1.jpg,50,130,EX,EX05,EX050600,126.9195734269,33.4421097515,6,20251023143000,3,,63641,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:12.877053+00:00,,,0,0,0,064-784-8822,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,10:00~18:00 (준비시간 12:00~13:00),,
tourism,128154,12,성산포유람선,제주특별자치도 서귀포시 성산읍 성산등용로 130-21,,39,A02,A0202,A02020800,제주특별자치도 서귀포시 성산읍 성산등용로 130-21,,39,A02,A0202,A02020800,Type3,20040531090000,http://tong.visitkorea.or.kr/cms/resource/16/3396216_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3396216_image3_1.jpg,"<a href=""http://www.seongsanpocruise.co.kr/"" target=""_blank"" title=""새창 : 제주 성산포유람선 페이지로 이동"">http://www.seongsanpocruise.co.kr</a>",50,130,EX,EX07,EX070100,126.9345186424,33.4729843609,6,20251127181003,"섬 중의 섬 제주 우도에서 우도팔경과 세계적으로도 유명한 일출해양공원의 해안 비경을 대형 해상 유람선에 승선해서 관람해 볼 수 있다. 우리나라에서 하나밖에 없는 산호 모래 백사장인 서빈백사와 우도팔경, 갖가지 모양의 바위들과, 천연 동굴들을 감상할 수 있으며 보기만 하는 여행이 재미가 덜 하다면 씨월드 파라다이스 호에서 낚시 유람선을 타고 낚시 체험도 가능하다. 직접 낚싯대를 드리우고 짜릿한 손맛을 느껴보고, 내가 잡은 고기로 싱싱한 즉석회까지 맛볼 수 있다. 해상 유람선 관광은 제주도 여행에서 잊지 못할 추억으로 간직될 것이다.",3,,,성산포유람선,63643,Type3,20040531090000,http://tong.visitkorea.or.kr/cms/resource/16/3396216_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3396216_image3_1.jpg,50,130,EX,EX07,EX070100,126.9345186424,33.4729843609,6,20251127181003,3,,63643,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:13.000102+00:00,,,0,0,0,064-782-0012,,,,,,,가능,,,,,,,,,,,,,연중무휴 (기상 악화 시 휴항),,,,,,,,,,,,,,,,08:00~16:00,,
tourism,2606298,12,성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53,,39,A02,A0203,A02030100,제주특별자치도 제주시 한림읍 산록남로 53,,39,A02,A0203,A02030100,Type3,20190613181700,http://tong.visitkorea.or.kr/cms/resource/31/3350731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3350731_image3_1.jpg,"<a href=""https://www.visitjeju.net/u/5ZX"" target=""_blank"" title=""새창: 성이시돌목장 "">https://www.visitjeju.net</a>",50,110,EX,EX03,EX030200,126.3267463901,33.3501687835,6,20250321112958,"성이시돌목장은 아일랜드인 맥글린치(한국명 임피제) 신부님이 1954년 제주 한림지역에 부임하면서 가난한 지역민을 돕기 위한 가축은행을 열면서 시작되었다. 1961년 정식으로 중앙 실습 목장을 열고 축산업 교육과 함께 양돈, 면양, 비육우 및 낙농사업을 펼쳤으며 현재는 경주마와 젖소를 주로 사육하여 유수의 경주마와 유기농 우유를 생산하여 그 수익을 여러 복지사업에 사용하고 있다. 넓은 초지와 오랜 역사를 상징하는 ‘테쉬폰’ 등 근대건축물이 어우러져 이국적인 풍광을 즐길 수 있고, 목장의 우유를 이용한 카페와 신앙을 주제로 한 산책로와 공원 등을 방문할 수 있다.",4,,,성이시돌목장,63021,Type3,20190613181700,http://tong.visitkorea.or.kr/cms/resource/31/3350731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3350731_image3_1.jpg,50,110,EX,EX03,EX030200,126.3267463901,33.3501687835,6,20250321112958,4,,63021,,,,,,,,,,,,없음,,,,없음,,,,,,,,,,,success,2026-07-13T03:36:14.187259+00:00,,,0,0,0,064-796-0396,,,,,,,가능,,,,,,,,,,,,,"연중무휴<br>(단, 카페 우유부단 공휴일 휴무)",,,,,,,,,,,,,,,,상시 개방 (카페 우유부단 10:00~18:00),,
